timestamp,recording-MBID
1227346882,9269fc1e-40e6-4397-8418-ea1458293f8a
1227790227,f1b679e5-ba74-45ba-ade1-367bf4129c3f
1228286318,d1c6d11f-f434-40fb-99bd-e578bf52d98c
1229284963,9269fc1e-40e6-4397-8418-ea1458293f8a
1231039970,9269fc1e-40e6-4397-8418-ea1458293f8a
1232768190,f1b679e5-ba74-45ba-ade1-367bf4129c3f
1233431284,1d6429cc-ac80-4d41-aac6-3f54c7d492b7
1234006784,1b85225f-b309-4bd2-90fc-9266d256ec56
1234947141,f1b679e5-ba74-45ba-ade1-367bf4129c3f
1235010586,26536912-be91-4677-b777-7432820e1cc2
1236333327,9269fc1e-40e6-4397-8418-ea1458293f8a
1236333535,07d9fbd9-bcba-4389-9c7e-3f00fe43d7ff
1236402876,bfebbc66-db28-4838-89dd-d10f51b9bf6e
1236652630,05d68bf3-bbf3-493d-8411-4fc5186fbf8d
1237257705,1b85225f-b309-4bd2-90fc-9266d256ec56
1238014237,f1b679e5-ba74-45ba-ade1-367bf4129c3f
1238287364,1b85225f-b309-4bd2-90fc-9266d256ec56
1238327278,1b85225f-b309-4bd2-90fc-9266d256ec56
1238644988,f1b679e5-ba74-45ba-ade1-367bf4129c3f
1239240934,93902f22-c4a5-4db2-a894-a92a01e4e690
1239446731,60aa0f25-5b2b-477a-80a3-a4cd86c1af24
1239781451,d1c6d11f-f434-40fb-99bd-e578bf52d98c
1242602246,60aa0f25-5b2b-477a-80a3-a4cd86c1af24
1247230713,93902f22-c4a5-4db2-a894-a92a01e4e690
1247299119,93902f22-c4a5-4db2-a894-a92a01e4e690
1247907919,93902f22-c4a5-4db2-a894-a92a01e4e690
1248629200,93902f22-c4a5-4db2-a894-a92a01e4e690
1249322193,93902f22-c4a5-4db2-a894-a92a01e4e690
1249348328,f29f8219-cfd4-4a61-84d4-7d0e1c647a3a
1252587031,f1b679e5-ba74-45ba-ade1-367bf4129c3f
1252698100,f1b679e5-ba74-45ba-ade1-367bf4129c3f
1253131695,f1b679e5-ba74-45ba-ade1-367bf4129c3f
1254863925,0450a584-b6ba-4d8b-85a1-e01d787ee021
1256769904,78dc3ce4-c92c-4640-bde0-abd0315a389a
1259807511,2c6bce0c-e602-4309-a98b-f42963c8ee75
1259976214,2c6bce0c-e602-4309-a98b-f42963c8ee75
1260829919,1d6429cc-ac80-4d41-aac6-3f54c7d492b7
1262384862,87bd60f0-18a8-4f71-95d4-ad79a4d4996e
1262466319,1d6429cc-ac80-4d41-aac6-3f54c7d492b7
1264280495,0b5e76e4-4283-420a-bbf2-8e368244059b
1266000293,93902f22-c4a5-4db2-a894-a92a01e4e690
1266543703,93902f22-c4a5-4db2-a894-a92a01e4e690
1266545261,0b5e76e4-4283-420a-bbf2-8e368244059b
1268261664,0b5e76e4-4283-420a-bbf2-8e368244059b
1269532862,0b5e76e4-4283-420a-bbf2-8e368244059b
1271289577,0b5e76e4-4283-420a-bbf2-8e368244059b
1274207875,f1b679e5-ba74-45ba-ade1-367bf4129c3f
1278519517,f29f8219-cfd4-4a61-84d4-7d0e1c647a3a
1280392862,f29f8219-cfd4-4a61-84d4-7d0e1c647a3a
1280432648,f29f8219-cfd4-4a61-84d4-7d0e1c647a3a
1280530924,f29f8219-cfd4-4a61-84d4-7d0e1c647a3a
1280554183,07d9fbd9-bcba-4389-9c7e-3f00fe43d7ff
1280852329,93902f22-c4a5-4db2-a894-a92a01e4e690
1281127484,22eac566-5fef-4204-ae9a-f2aaf9d5539f
1281267314,22eac566-5fef-4204-ae9a-f2aaf9d5539f
1282342255,f29f8219-cfd4-4a61-84d4-7d0e1c647a3a
1282729511,65c371a5-b3b7-4c72-a12b-b5cb4e0577fa
1283290702,22eac566-5fef-4204-ae9a-f2aaf9d5539f
1284319035,22eac566-5fef-4204-ae9a-f2aaf9d5539f
1288812492,8acde5cf-1bb7-40fe-a45a-fe91b02c37cc
1289006194,6b16fffb-1d0a-4a05-b760-b9aa4ba02cd5
1289007614,f71967cd-14a5-444f-b92e-ea6e7f58d3cb
1289766225,f29f8219-cfd4-4a61-84d4-7d0e1c647a3a
1299432176,22eac566-5fef-4204-ae9a-f2aaf9d5539f
1302056392,22eac566-5fef-4204-ae9a-f2aaf9d5539f
1303273971,f29f8219-cfd4-4a61-84d4-7d0e1c647a3a
1304295638,30fd9831-c452-4b09-9a66-c36e2d5d8fc8
1305520022,22eac566-5fef-4204-ae9a-f2aaf9d5539f
1309464593,f29f8219-cfd4-4a61-84d4-7d0e1c647a3a
1326775975,22eac566-5fef-4204-ae9a-f2aaf9d5539f
1330317507,22eac566-5fef-4204-ae9a-f2aaf9d5539f
1333492255,22eac566-5fef-4204-ae9a-f2aaf9d5539f
1333752163,78dc3ce4-c92c-4640-bde0-abd0315a389a
1334437591,78dc3ce4-c92c-4640-bde0-abd0315a389a
1206229810,4121cc60-d80c-4139-acdf-4dc80cd3dfec
1206295204,d107d08d-08e8-4ea0-bdc2-807b2406ae55
1208808943,d107d08d-08e8-4ea0-bdc2-807b2406ae55
1209420250,3d140cbd-ec9a-4feb-b889-e7eb6bfe974f
1220096032,218e5ba3-2059-444a-b59e-455eb31a3e98
1220436090,d107d08d-08e8-4ea0-bdc2-807b2406ae55
1221513027,30622e91-cd04-4b7e-a8fd-a4ce82899237
1221514300,5a7ac425-71a7-49f6-8f10-8e903e94158b
1221565383,30622e91-cd04-4b7e-a8fd-a4ce82899237
1221565840,5a7ac425-71a7-49f6-8f10-8e903e94158b
1222779042,218e5ba3-2059-444a-b59e-455eb31a3e98
1222784558,4b41b5d4-58fa-4e69-bdba-c6a8ad81c409
1222784710,0c16897e-e74d-4092-9a40-db66168d20e6
1222785009,5a7ac425-71a7-49f6-8f10-8e903e94158b
1223121674,d107d08d-08e8-4ea0-bdc2-807b2406ae55
1223299997,4b41b5d4-58fa-4e69-bdba-c6a8ad81c409
1223300270,5a7ac425-71a7-49f6-8f10-8e903e94158b
1223576583,4b41b5d4-58fa-4e69-bdba-c6a8ad81c409
1224673293,5a7ac425-71a7-49f6-8f10-8e903e94158b
1225055978,5a7ac425-71a7-49f6-8f10-8e903e94158b
1225058544,0c16897e-e74d-4092-9a40-db66168d20e6
1225063725,0c16897e-e74d-4092-9a40-db66168d20e6
1225741216,218e5ba3-2059-444a-b59e-455eb31a3e98
1226604483,218e5ba3-2059-444a-b59e-455eb31a3e98
1228821612,5a7ac425-71a7-49f6-8f10-8e903e94158b
1228821807,218e5ba3-2059-444a-b59e-455eb31a3e98
1228821956,4b41b5d4-58fa-4e69-bdba-c6a8ad81c409
1229180890,4b41b5d4-58fa-4e69-bdba-c6a8ad81c409
1229219036,a989e51a-53b4-494e-8a73-2c6f4fe23fef
1229219599,3d140cbd-ec9a-4feb-b889-e7eb6bfe974f
1229222138,dc6a30b4-cd60-4b59-82c3-002799beb1b0
1229224018,51515b08-a956-4847-9028-4dc086d0b3d8
1229302937,3d140cbd-ec9a-4feb-b889-e7eb6bfe974f
1229304565,dc6a30b4-cd60-4b59-82c3-002799beb1b0
1229304983,4121cc60-d80c-4139-acdf-4dc80cd3dfec
1229305797,a989e51a-53b4-494e-8a73-2c6f4fe23fef
1229307233,51515b08-a956-4847-9028-4dc086d0b3d8
1229309015,d107d08d-08e8-4ea0-bdc2-807b2406ae55
1229309490,c8e44084-1889-46cd-b4ca-d86a9bed7cea
1229310055,a989e51a-53b4-494e-8a73-2c6f4fe23fef
1229310386,dc6a30b4-cd60-4b59-82c3-002799beb1b0
1229311993,51515b08-a956-4847-9028-4dc086d0b3d8
1229380186,51515b08-a956-4847-9028-4dc086d0b3d8
1229380532,4121cc60-d80c-4139-acdf-4dc80cd3dfec
1229381068,a989e51a-53b4-494e-8a73-2c6f4fe23fef
1229385945,dc6a30b4-cd60-4b59-82c3-002799beb1b0
1229386302,c8e44084-1889-46cd-b4ca-d86a9bed7cea
1229388276,3d140cbd-ec9a-4feb-b889-e7eb6bfe974f
1229389773,d107d08d-08e8-4ea0-bdc2-807b2406ae55
1232310469,218e5ba3-2059-444a-b59e-455eb31a3e98
1237421071,30622e91-cd04-4b7e-a8fd-a4ce82899237
1239978522,218e5ba3-2059-444a-b59e-455eb31a3e98
1242387575,218e5ba3-2059-444a-b59e-455eb31a3e98
1242390867,218e5ba3-2059-444a-b59e-455eb31a3e98
1242653470,a989e51a-53b4-494e-8a73-2c6f4fe23fef
1242656651,51515b08-a956-4847-9028-4dc086d0b3d8
1242737761,218e5ba3-2059-444a-b59e-455eb31a3e98
1242738394,0c16897e-e74d-4092-9a40-db66168d20e6
1242738535,4b41b5d4-58fa-4e69-bdba-c6a8ad81c409
1242755031,5a7ac425-71a7-49f6-8f10-8e903e94158b
1242807513,5a7ac425-71a7-49f6-8f10-8e903e94158b
1243057536,218e5ba3-2059-444a-b59e-455eb31a3e98
1244623468,4b41b5d4-58fa-4e69-bdba-c6a8ad81c409
1245497289,4b41b5d4-58fa-4e69-bdba-c6a8ad81c409
1249051986,4b41b5d4-58fa-4e69-bdba-c6a8ad81c409
1253619562,5a7ac425-71a7-49f6-8f10-8e903e94158b
1253637895,218e5ba3-2059-444a-b59e-455eb31a3e98
1255269078,4b41b5d4-58fa-4e69-bdba-c6a8ad81c409
1255368447,30622e91-cd04-4b7e-a8fd-a4ce82899237
1255432557,218e5ba3-2059-444a-b59e-455eb31a3e98
1255444966,0c16897e-e74d-4092-9a40-db66168d20e6
1256138347,4b41b5d4-58fa-4e69-bdba-c6a8ad81c409
1256538195,218e5ba3-2059-444a-b59e-455eb31a3e98
1264454683,218e5ba3-2059-444a-b59e-455eb31a3e98
1265194009,5a7ac425-71a7-49f6-8f10-8e903e94158b
1265926400,4b41b5d4-58fa-4e69-bdba-c6a8ad81c409
1266095770,5a7ac425-71a7-49f6-8f10-8e903e94158b
1266220086,4b41b5d4-58fa-4e69-bdba-c6a8ad81c409
1266306438,0c16897e-e74d-4092-9a40-db66168d20e6
1266430915,218e5ba3-2059-444a-b59e-455eb31a3e98
1266725976,5a7ac425-71a7-49f6-8f10-8e903e94158b
1266938145,218e5ba3-2059-444a-b59e-455eb31a3e98
1267380527,218e5ba3-2059-444a-b59e-455eb31a3e98
1267506490,0c16897e-e74d-4092-9a40-db66168d20e6
1267880600,5a7ac425-71a7-49f6-8f10-8e903e94158b
1268495790,4b41b5d4-58fa-4e69-bdba-c6a8ad81c409
1268838796,5a7ac425-71a7-49f6-8f10-8e903e94158b
1268839183,80f95917-3384-4b08-b580-17f531dfc4d3
1269882030,80f95917-3384-4b08-b580-17f531dfc4d3
1269941383,0c16897e-e74d-4092-9a40-db66168d20e6
1270318871,80f95917-3384-4b08-b580-17f531dfc4d3
1270423008,0c16897e-e74d-4092-9a40-db66168d20e6
1272459649,51515b08-a956-4847-9028-4dc086d0b3d8
1272978699,4b41b5d4-58fa-4e69-bdba-c6a8ad81c409
1273851814,80f95917-3384-4b08-b580-17f531dfc4d3
1273851959,0c16897e-e74d-4092-9a40-db66168d20e6
1274291121,80f95917-3384-4b08-b580-17f531dfc4d3
1279638617,a989e51a-53b4-494e-8a73-2c6f4fe23fef
1299883304,80f95917-3384-4b08-b580-17f531dfc4d3
1300526223,0c16897e-e74d-4092-9a40-db66168d20e6
1303987468,80f95917-3384-4b08-b580-17f531dfc4d3
1316665105,80f95917-3384-4b08-b580-17f531dfc4d3
1317372224,0c16897e-e74d-4092-9a40-db66168d20e6
1196278992,e77ba429-b483-422e-ac94-3ad0833b3bfa
1204385349,03757044-b9ea-4072-945b-87062d9284d1
1204478413,fb3e93e1-9654-4b63-806d-b04300f6e408
1206791238,3cdfbbd7-b368-43f3-985e-2e9b101fecc6
1208009161,687df0f3-a6fc-4de4-9a2b-124463a8d150
1208172702,3e19f2b0-2b70-421e-b83e-17746ca81bbc
1208264509,21a1e56a-3281-4e7e-9a0d-570dbfa90fca
1208463900,29d128e0-8719-4fe5-9b98-91ef0e9ab829
1209500919,4571d637-91ad-4874-918e-971bf363180d
1216262824,caef9d35-ae81-4ff9-9ea0-d74a2fce6f13
1217075045,8658e0bf-50c4-4300-8291-9c39ced6ccb0
1217524876,29d128e0-8719-4fe5-9b98-91ef0e9ab829
1220751695,124c4a76-585e-4677-a046-54ec053de47a
1220997184,bcb44ea1-fb2b-434c-acb3-73c7eace76fb
1222277180,085d0aa8-64f4-49c0-8ee0-2952979ae4f9
1222963567,447ff0c3-6798-4778-a4b6-95e9ab02bf60
1222981495,e275d2b2-f4c9-49a9-95f2-c2a97853771f
1223132520,2c9ca384-67db-4f84-ae94-de6372506eb7
1227303122,4a9bc24f-5891-49fd-beed-3e26ed6b80b6
1227376044,4a9bc24f-5891-49fd-beed-3e26ed6b80b6
1228165982,7525dff2-2951-4469-beba-1e90b9d8b8ca
1228410917,71e49bc5-1a2c-47bf-9858-6fbeeb52a182
1228428048,4a9bc24f-5891-49fd-beed-3e26ed6b80b6
1228693064,2c9ca384-67db-4f84-ae94-de6372506eb7
1228944760,4a9bc24f-5891-49fd-beed-3e26ed6b80b6
1229641616,2e8abfe5-19e6-47a9-8cfd-2649b70f8f00
1231356279,4a9bc24f-5891-49fd-beed-3e26ed6b80b6
1231767331,0c873bb1-560f-4563-b38f-c69173b57d89
1234273096,29d128e0-8719-4fe5-9b98-91ef0e9ab829
1234925550,1f6fe8c1-0810-43f1-a503-b1cec68166c0
1235300437,dfa7fae8-e6da-4d2b-b264-b3052c8a48a0
1235968649,f5bafc98-4ca4-4e31-97d4-c13feaf7317e
1236014575,62decddd-2e01-417b-beb2-251957b97651
1236034997,9b31b756-12da-4f96-9feb-0037c4b10c5a
1236873076,4a9bc24f-5891-49fd-beed-3e26ed6b80b6
1238027679,dfa7fae8-e6da-4d2b-b264-b3052c8a48a0
1238181325,f5bafc98-4ca4-4e31-97d4-c13feaf7317e
1238194916,7525dff2-2951-4469-beba-1e90b9d8b8ca
1238358386,dfa7fae8-e6da-4d2b-b264-b3052c8a48a0
1238502011,f5bafc98-4ca4-4e31-97d4-c13feaf7317e
1238508902,2a8061fb-8b26-4ac4-a53e-00ee0a553f5e
1238894726,f5bafc98-4ca4-4e31-97d4-c13feaf7317e
1238966936,06c2040d-ee51-4ab0-b972-579c7ef5a691
1240969653,02677e3f-38a1-4fed-a118-a17b0396f355
1241991168,9b31b756-12da-4f96-9feb-0037c4b10c5a
1242108142,0c873bb1-560f-4563-b38f-c69173b57d89
1242158226,0c873bb1-560f-4563-b38f-c69173b57d89
1243055423,0c873bb1-560f-4563-b38f-c69173b57d89
1243627252,21503bb5-f939-4038-abe7-f7dc432ec628
1243627729,4e56d2db-186a-408f-ba07-7ed6aa9aeb41
1243689895,4a9bc24f-5891-49fd-beed-3e26ed6b80b6
1243806902,9b31b756-12da-4f96-9feb-0037c4b10c5a
1244075061,7525dff2-2951-4469-beba-1e90b9d8b8ca
1244083943,2a8061fb-8b26-4ac4-a53e-00ee0a553f5e
1244156957,f5bafc98-4ca4-4e31-97d4-c13feaf7317e
1244200103,f5bafc98-4ca4-4e31-97d4-c13feaf7317e
1244299801,36cf6fd7-3c39-4ebe-956f-25473da66b2d
1244337281,dfa7fae8-e6da-4d2b-b264-b3052c8a48a0
1244561603,f5bafc98-4ca4-4e31-97d4-c13feaf7317e
1244585630,7525dff2-2951-4469-beba-1e90b9d8b8ca
1244640585,2a8061fb-8b26-4ac4-a53e-00ee0a553f5e
1244651011,dfa7fae8-e6da-4d2b-b264-b3052c8a48a0
1244721320,9b31b756-12da-4f96-9feb-0037c4b10c5a
1244803082,dfa7fae8-e6da-4d2b-b264-b3052c8a48a0
1244887194,2a8061fb-8b26-4ac4-a53e-00ee0a553f5e
1244940748,dfa7fae8-e6da-4d2b-b264-b3052c8a48a0
1245070137,9b31b756-12da-4f96-9feb-0037c4b10c5a
1245103133,f5bafc98-4ca4-4e31-97d4-c13feaf7317e
1245234909,f5bafc98-4ca4-4e31-97d4-c13feaf7317e
1245266480,dfa7fae8-e6da-4d2b-b264-b3052c8a48a0
1245956303,2a8061fb-8b26-4ac4-a53e-00ee0a553f5e
1246037092,6231af8a-1570-446e-909d-51eb851e3f61
1246380248,0c873bb1-560f-4563-b38f-c69173b57d89
1246536383,f5bafc98-4ca4-4e31-97d4-c13feaf7317e
1246828005,7525dff2-2951-4469-beba-1e90b9d8b8ca
1247007112,2a8061fb-8b26-4ac4-a53e-00ee0a553f5e
1247007956,dfa7fae8-e6da-4d2b-b264-b3052c8a48a0
1247133037,2a8061fb-8b26-4ac4-a53e-00ee0a553f5e
1247248331,f5bafc98-4ca4-4e31-97d4-c13feaf7317e
1247341813,dfa7fae8-e6da-4d2b-b264-b3052c8a48a0
1247353578,2a8061fb-8b26-4ac4-a53e-00ee0a553f5e
1247492309,5d0e7e4c-4aa8-40b9-9d4b-9710679302f1
1247513049,dfa7fae8-e6da-4d2b-b264-b3052c8a48a0
1247514983,7525dff2-2951-4469-beba-1e90b9d8b8ca
1247962122,0b1b1189-e88c-45a1-9882-e4b33f187725
1248128649,2a8061fb-8b26-4ac4-a53e-00ee0a553f5e
1248364534,2a8061fb-8b26-4ac4-a53e-00ee0a553f5e
1248390376,dfa7fae8-e6da-4d2b-b264-b3052c8a48a0
1248448023,f5bafc98-4ca4-4e31-97d4-c13feaf7317e
1251801834,00b5ed53-a19b-4789-9be6-cb8a5f909e58
1251911837,0c873bb1-560f-4563-b38f-c69173b57d89
1251920353,e49efce9-13a4-46e7-aff1-b4f23a90cbd6
1252489400,3047efff-b7e8-4b43-aac3-cbf63c42395b
1252502183,3047efff-b7e8-4b43-aac3-cbf63c42395b
1252533783,9b31b756-12da-4f96-9feb-0037c4b10c5a
1252539467,9b31b756-12da-4f96-9feb-0037c4b10c5a
1252681229,3047efff-b7e8-4b43-aac3-cbf63c42395b
1252687764,3047efff-b7e8-4b43-aac3-cbf63c42395b
1252701960,3047efff-b7e8-4b43-aac3-cbf63c42395b
1252714739,3047efff-b7e8-4b43-aac3-cbf63c42395b
1252727496,3047efff-b7e8-4b43-aac3-cbf63c42395b
1252740291,3047efff-b7e8-4b43-aac3-cbf63c42395b
1252911715,b00ee7fd-c7de-4d8d-b22a-e0f38aeee1ed
1253117631,90cb3e37-e573-486c-99db-5de4440d7f87
1253126056,5d0e7e4c-4aa8-40b9-9d4b-9710679302f1
1253205297,5d2b727a-ad02-4e2c-90f8-27c0cf1516a0
1253613664,58f8686a-d338-4bb1-9290-1ef5e3d1273f
1253781382,7e4a2921-8d88-4400-8fd8-4f51e22c9f93
1253786627,7e4a2921-8d88-4400-8fd8-4f51e22c9f93
1253793926,7e4a2921-8d88-4400-8fd8-4f51e22c9f93
1253794421,7e4a2921-8d88-4400-8fd8-4f51e22c9f93
1254310710,0c873bb1-560f-4563-b38f-c69173b57d89
1254317133,0c873bb1-560f-4563-b38f-c69173b57d89
1254329909,0c873bb1-560f-4563-b38f-c69173b57d89
1254334736,0c873bb1-560f-4563-b38f-c69173b57d89
1254646653,3da9b967-3b5f-4d46-acd5-4698e84b9c6f
1254654859,3047efff-b7e8-4b43-aac3-cbf63c42395b
1254781099,ad05f731-a2ad-44d0-90e6-cf683bae6457
1254813398,ad05f731-a2ad-44d0-90e6-cf683bae6457
1255426280,90cb3e37-e573-486c-99db-5de4440d7f87
1256233870,f2cfc74d-634c-440c-b8ac-acead8f69db9
1259664432,2df249d9-3a04-44e3-bc1a-07ca966acedb
1259670125,2df249d9-3a04-44e3-bc1a-07ca966acedb
1260457348,1bba8ed3-4347-466a-9dd4-bdfd86570577
1260461930,1bba8ed3-4347-466a-9dd4-bdfd86570577
1260483360,1bba8ed3-4347-466a-9dd4-bdfd86570577
1260487954,1bba8ed3-4347-466a-9dd4-bdfd86570577
1260521822,1bba8ed3-4347-466a-9dd4-bdfd86570577
1260522422,1bba8ed3-4347-466a-9dd4-bdfd86570577
1260527003,1bba8ed3-4347-466a-9dd4-bdfd86570577
1263307492,76a9b473-e5b6-47d2-85df-a476f6731c6f
1263543489,08a0857e-88e6-46cd-8f27-64b1b6d35ff2
1263904342,1227e188-014d-4a24-b313-e4d00cfe2152
1265713551,140b78b4-0f6a-45f4-8242-af257dae7d48
1265874465,1f6fe8c1-0810-43f1-a503-b1cec68166c0
1265985513,8a09abbd-c596-4098-8536-e75322329bcd
1267361992,bd11c764-6925-4d6c-9a3b-2fc32b8980aa
1267363395,433b576f-7fe2-4f47-a053-7b225970c626
1267363733,201a23bb-fcda-49a3-8a21-b76abaea445a
1267363973,39d16927-afed-47fb-9164-4a9c8097837c
1267364953,201a23bb-fcda-49a3-8a21-b76abaea445a
1267366281,433b576f-7fe2-4f47-a053-7b225970c626
1267366472,481a07bf-1e93-48cb-a11c-34ed59e9fa61
1267544092,13750864-2cbe-492a-9607-76cb09c88296
1268489239,90df388d-46ee-44cc-a066-17a07498cceb
1268512707,90df388d-46ee-44cc-a066-17a07498cceb
1270556712,13750864-2cbe-492a-9607-76cb09c88296
1270557198,13750864-2cbe-492a-9607-76cb09c88296
1270577234,90df388d-46ee-44cc-a066-17a07498cceb
1271524093,01c39d17-8f2d-4065-95e9-54492986bcb4
1271610922,2a8061fb-8b26-4ac4-a53e-00ee0a553f5e
1273879938,16e336f2-72a0-4429-8132-d014cb41cb80
1275745153,140b78b4-0f6a-45f4-8242-af257dae7d48
1275761940,140b78b4-0f6a-45f4-8242-af257dae7d48
1276119244,7e4a2921-8d88-4400-8fd8-4f51e22c9f93
1277038045,0c873bb1-560f-4563-b38f-c69173b57d89
1277220140,7e4a2921-8d88-4400-8fd8-4f51e22c9f93
1278866920,8c64d647-3955-4329-8491-d6af65174445
1280763463,140b78b4-0f6a-45f4-8242-af257dae7d48
1280775959,140b78b4-0f6a-45f4-8242-af257dae7d48
1280967565,0c873bb1-560f-4563-b38f-c69173b57d89
1281009574,0c873bb1-560f-4563-b38f-c69173b57d89
1281910284,01c39d17-8f2d-4065-95e9-54492986bcb4
1282332009,01c39d17-8f2d-4065-95e9-54492986bcb4
1283982993,13750864-2cbe-492a-9607-76cb09c88296
1283984381,13750864-2cbe-492a-9607-76cb09c88296
1283985061,6647a9a1-d8dd-4782-b40c-aaade3ff6c07
1284883914,a9ccc654-dc9f-4bfd-82ec-248a1e532b58
1284884128,a9ccc654-dc9f-4bfd-82ec-248a1e532b58
1285185965,674294fb-ab33-43d5-87f4-34953bd917e9
