timestamp,artist-MBID
1234915466,5a1283bf-81d5-4700-8919-683eeaaf2beb
1234915724,5a1283bf-81d5-4700-8919-683eeaaf2beb
1234915968,5a1283bf-81d5-4700-8919-683eeaaf2beb
1234916249,5a1283bf-81d5-4700-8919-683eeaaf2beb
1234916536,5a1283bf-81d5-4700-8919-683eeaaf2beb
1234916784,5a1283bf-81d5-4700-8919-683eeaaf2beb
1234976268,5a1283bf-81d5-4700-8919-683eeaaf2beb
1234976689,5a1283bf-81d5-4700-8919-683eeaaf2beb
1234976961,5a1283bf-81d5-4700-8919-683eeaaf2beb
1234977251,5a1283bf-81d5-4700-8919-683eeaaf2beb
1234977521,5a1283bf-81d5-4700-8919-683eeaaf2beb
1234977764,5a1283bf-81d5-4700-8919-683eeaaf2beb
1234977965,5a1283bf-81d5-4700-8919-683eeaaf2beb
1234978223,5a1283bf-81d5-4700-8919-683eeaaf2beb
1234978467,5a1283bf-81d5-4700-8919-683eeaaf2beb
1234978748,5a1283bf-81d5-4700-8919-683eeaaf2beb
1234979035,5a1283bf-81d5-4700-8919-683eeaaf2beb
1234979282,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235036128,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235036562,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235036852,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235037122,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235089710,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235090132,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235090403,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235145954,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235146376,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235146647,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235146937,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235147208,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235147451,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235147645,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235147846,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235148103,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235148348,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235148644,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235149065,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235149336,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235149627,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235149897,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235150140,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235150341,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235150598,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235150842,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235151124,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235151411,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235151658,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235262508,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235262930,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235263201,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235263491,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235263761,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235264005,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235264205,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235264463,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235264707,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235264988,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235265276,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235265523,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235269801,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235270044,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235270245,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235270503,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235270746,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235298209,0f3515b0-75c9-46c9-b26c-4cd05d26eae7
1235427389,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235427811,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235428082,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235428372,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235428643,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235428886,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235429086,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235429344,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235429588,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235429869,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235430157,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235430404,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235522859,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235523281,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235523553,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235523843,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235524113,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235524357,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235524557,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235524815,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235525059,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235525340,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235525627,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235525875,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235730041,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235730283,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235730484,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235730742,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235730986,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235731267,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235731554,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235731801,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235731955,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235767055,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235767298,5a1283bf-81d5-4700-8919-683eeaaf2beb
1235951395,0f3515b0-75c9-46c9-b26c-4cd05d26eae7
1236004353,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236004775,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236005046,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236005336,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236005607,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236005850,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236006050,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236006308,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236006552,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236006833,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236007120,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236007368,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236023914,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236024333,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236024485,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236024776,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236025046,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236025289,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236025489,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236025747,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236025991,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236026272,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236026560,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236026807,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236039627,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236039853,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236040125,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236040450,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236040727,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236041006,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236041186,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236041459,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236041795,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236042202,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236043503,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236043740,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236044009,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236044375,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236044784,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236045021,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236045294,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236074524,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236074933,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236075169,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236075427,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236075793,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236076202,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236076439,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236076712,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236077098,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236077296,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236077385,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236098851,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236103629,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236103900,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236104225,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236104503,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236104783,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236104962,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236105234,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236105601,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236125673,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236126071,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236126435,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236126845,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236127081,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236127354,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236127741,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236127939,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236128027,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236160470,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236160696,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236160968,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236161293,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236161570,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236161836,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236162016,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236162288,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236162655,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236163064,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236163300,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236163574,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236163960,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236198043,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236198240,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236198329,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236203976,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236204201,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236204473,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236204798,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236205076,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236205355,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236205534,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236205807,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236206173,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236206582,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236206819,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236207092,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236207478,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236207676,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236207765,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236289015,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236289240,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236289512,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236289837,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236290115,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236290394,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236290574,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236290846,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236300593,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236301002,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236301238,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236301511,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236301897,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236302095,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236302184,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236364940,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236365165,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236365437,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236365762,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236366040,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236366319,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236366498,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236366771,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236367138,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236367547,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236367783,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236368056,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236368442,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236368640,5a1283bf-81d5-4700-8919-683eeaaf2beb
1236368729,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238159231,0f3515b0-75c9-46c9-b26c-4cd05d26eae7
1238170283,0f3515b0-75c9-46c9-b26c-4cd05d26eae7
1238178020,0f3515b0-75c9-46c9-b26c-4cd05d26eae7
1238185029,0f3515b0-75c9-46c9-b26c-4cd05d26eae7
1238304579,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238335451,0f3515b0-75c9-46c9-b26c-4cd05d26eae7
1238355571,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238373493,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238378352,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238445471,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238446270,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238446925,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238447842,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238448088,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238448356,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238448927,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238449122,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238449801,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238531540,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238532095,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238533681,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238534422,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238539046,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238541084,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238543256,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238709657,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238710137,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238713835,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238714145,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238715682,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238717263,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238719830,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238720038,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238720351,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238721100,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238749578,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238749820,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238771335,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238774507,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238777514,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238780222,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238780511,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238780775,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238781164,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238781448,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238782863,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238783046,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238783517,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238783991,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238784964,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238785833,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238786222,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238786617,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238786876,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238787447,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238837265,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238837654,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238838042,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238838602,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238838844,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238839085,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238839327,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238957807,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238958226,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238958620,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238959845,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238960377,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238961227,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238961677,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238963023,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238963748,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238966042,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238967820,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238973487,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238976178,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238978256,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238985474,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238991883,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238993183,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238997494,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238997726,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238998437,5a1283bf-81d5-4700-8919-683eeaaf2beb
1238999911,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239001991,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239002582,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239004530,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239005370,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239005633,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239006616,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239008758,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239010180,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239010606,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239017579,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239096620,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239136370,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239146302,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239147573,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239147813,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239147967,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239148448,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239149870,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239150220,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239150451,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239150854,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239151314,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239180995,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239182030,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239182587,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239183316,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239183913,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239184282,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239184747,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239185764,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239186006,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239186278,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239186590,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239186755,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239187168,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239187816,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239188053,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239188321,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239188590,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239188827,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239189072,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239189628,5a1283bf-81d5-4700-8919-683eeaaf2beb
1239190484,5a1283bf-81d5-4700-8919-683eeaaf2beb
